"rt","responses","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","mouse_click","stim_duration","block_duration","timing_post_trial","exp_stage","which_round","num_click_in_round","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","round_type","credit_var","performance_var","text","key_press"
"16019","{""Q0"":""-SF4j""}","pre task questions","survey-text","0","16023","0.0-0.0","columbia-card-task-hot","true","0","","","","","","","","","","","","","","","","",""
"6929","","pre_stim","single-stim-button","1","23966","0.0-1.0-0.0","columbia-card-task-hot","true","0","9","6929","6929","0","test","1","1","1","10","250","10","false","rigged_win","","","",""
"1278","","pre_stim","single-stim-button","2","25245","0.0-1.1-0.1","columbia-card-task-hot","true","0","10","1278","1278","0","test","1","2","1","10","250","20","false","rigged_win","","","",""
"951","","pre_stim","single-stim-button","3","26197","0.0-1.2-0.2","columbia-card-task-hot","true","0","11","951","951","0","test","1","3","1","10","250","30","false","rigged_win","","","",""
"1024","","pre_stim","single-stim-button","4","27221","0.0-1.3-0.3","columbia-card-task-hot","true","0","12","1024","1024","0","test","1","4","1","10","250","40","false","rigged_win","","","",""
"1551","","pre_stim","single-stim-button","5","28774","0.0-1.4-0.4","columbia-card-task-hot","true","0","13","1551","1551","0","test","1","5","1","10","250","50","false","rigged_win","","","",""
"1255","","pre_stim","single-stim-button","6","30029","0.0-1.5-0.5","columbia-card-task-hot","true","0","14","1255","1255","0","test","1","6","1","10","250","60","false","rigged_win","","","",""
"1577","","pre_stim","single-stim-button","7","31608","0.0-1.6-0.6","columbia-card-task-hot","true","0","15","1577","1577","0","test","1","7","1","10","250","70","false","rigged_win","","","",""
"1511","","pre_stim","single-stim-button","8","33120","0.0-1.7-0.7","columbia-card-task-hot","true","0","16","1511","1511","0","test","1","8","1","10","250","80","false","rigged_win","","","",""
"1254","","pre_stim","single-stim-button","9","34376","0.0-1.8-0.8","columbia-card-task-hot","true","0","24","1254","1254","0","test","1","9","1","10","250","90","false","rigged_win","","","",""
