"rt","responses","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","mouse_click","stim_duration","block_duration","timing_post_trial","exp_stage","which_round","num_click_in_round","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","round_type","credit_var","performance_var","text","key_press"
"8664","{""Q0"":""jbeu9""}","pre task questions","survey-text","0","8666","0.0-0.0","columbia-card-task-hot","true","0","","","","","","","","","","","","","","","","",""
"7145","","pre_stim","single-stim-button","1","16826","0.0-1.0-0.0","columbia-card-task-hot","true","0","8","7145","7145","0","test","1","1","1","10","250","10","false","rigged_win","","","",""
"438","","pre_stim","single-stim-button","2","17265","0.0-1.1-0.1","columbia-card-task-hot","true","0","7","438","438","0","test","1","2","1","10","250","20","false","rigged_win","","","",""
"407","","pre_stim","single-stim-button","3","17673","0.0-1.2-0.2","columbia-card-task-hot","true","0","6","407","407","0","test","1","3","1","10","250","30","false","rigged_win","","","",""
"367","","pre_stim","single-stim-button","4","18041","0.0-1.3-0.3","columbia-card-task-hot","true","0","14","367","367","0","test","1","4","1","10","250","40","false","rigged_win","","","",""
"391","","pre_stim","single-stim-button","5","18433","0.0-1.4-0.4","columbia-card-task-hot","true","0","15","391","391","0","test","1","5","1","10","250","50","false","rigged_win","","","",""
"495","","pre_stim","single-stim-button","6","18929","0.0-1.5-0.5","columbia-card-task-hot","true","0","16","495","495","0","test","1","6","1","10","250","60","false","rigged_win","","","",""
"375","","pre_stim","single-stim-button","7","19305","0.0-1.6-0.6","columbia-card-task-hot","true","0","24","375","375","0","test","1","7","1","10","250","70","false","rigged_win","","","",""
"752","","pre_stim","single-stim-button","8","20057","0.0-1.7-0.7","columbia-card-task-hot","true","0","22","752","752","0","test","1","8","1","10","250","80","false","rigged_win","","","",""
"486","","pre_stim","single-stim-button","9","20545","0.0-1.8-0.8","columbia-card-task-hot","true","0","23","486","486","0","test","1","9","1","10","250","90","false","rigged_win","","","",""
"991","","pre_stim","single-stim-button","10","21537","0.0-1.9-0.9","columbia-card-task-hot","true","0","31","991","991","0","test","1","10","1","10","250","100","false","rigged_win","","","",""
"455","","pre_stim","single-stim-button","11","21993","0.0-1.10-0.10","columbia-card-task-hot","true","0","32","455","455","0","test","1","11","1","10","250","110","false","rigged_win","","","",""
"623","","pre_stim","single-stim-button","12","22617","0.0-1.11-0.11","columbia-card-task-hot","true","0","30","623","623","0","test","1","12","1","10","250","120","false","rigged_win","","","",""
"488","","pre_stim","single-stim-button","13","23105","0.0-1.12-0.12","columbia-card-task-hot","true","0","29","488","488","0","test","1","13","1","10","250","130","false","rigged_win","","","",""
"487","","pre_stim","single-stim-button","14","23593","0.0-1.13-0.13","columbia-card-task-hot","true","0","21","487","487","0","test","1","14","1","10","250","140","false","rigged_win","","","",""
"464","","pre_stim","single-stim-button","15","24057","0.0-1.14-0.14","columbia-card-task-hot","true","0","13","464","464","0","test","1","15","1","10","250","150","false","rigged_win","","","",""
"447","","pre_stim","single-stim-button","16","24505","0.0-1.15-0.15","columbia-card-task-hot","true","0","5","447","447","0","test","1","16","1","10","250","160","false","rigged_win","","","",""
"1399","","pre_stim","single-stim-button","17","25905","0.0-1.16-0.16","columbia-card-task-hot","true","0","4","1399","1399","0","test","1","17","1","10","250","170","false","rigged_win","","","",""
"679","","pre_stim","single-stim-button","18","26585","0.0-1.17-0.17","columbia-card-task-hot","true","0","3","679","679","0","test","1","18","1","10","250","180","false","rigged_win","","","",""
"575","","pre_stim","single-stim-button","19","27161","0.0-1.18-0.18","columbia-card-task-hot","true","0","2","575","575","0","test","1","19","1","10","250","190","false","rigged_win","","","",""
"528","","pre_stim","single-stim-button","20","27689","0.0-1.19-0.19","columbia-card-task-hot","true","0","10","528","528","0","test","1","20","1","10","250","200","false","rigged_win","","","",""
"1191","","pre_stim","single-stim-button","21","28881","0.0-1.20-0.20","columbia-card-task-hot","true","0","11","1191","1191","0","test","1","21","1","10","250","210","false","rigged_win","","","",""
"496","","pre_stim","single-stim-button","22","29377","0.0-1.21-0.21","columbia-card-task-hot","true","0","12","496","496","0","test","1","22","1","10","250","220","false","rigged_win","","","",""
"1415","","pre_stim","single-stim-button","23","30793","0.0-1.22-0.22","columbia-card-task-hot","true","0","turnButton","1415","1415","0","test","1","22","1","10","250","220","false","rigged_win","","","",""
"3415","","pre_stim","single-stim-button","24","34209","0.0-1.23-0.23","columbia-card-task-hot","true","0","collectButton","3415","3415","0","test","1","23","1","10","250","220","false","rigged_win","","","",""
"7024","","pre_stim","single-stim-button","25","41234","0.0-2.0-0.0","columbia-card-task-hot","true","0","1","7024","7024","0","test","2","1","1","30","250","30","false","rigged_win","","","",""
"654","","pre_stim","single-stim-button","26","41889","0.0-2.1-0.1","columbia-card-task-hot","true","0","2","654","654","0","test","2","2","1","30","250","60","false","rigged_win","","","",""
"543","","pre_stim","single-stim-button","27","42433","0.0-2.2-0.2","columbia-card-task-hot","true","0","10","543","543","0","test","2","3","1","30","250","90","false","rigged_win","","","",""
"608","","pre_stim","single-stim-button","28","43041","0.0-2.3-0.3","columbia-card-task-hot","true","0","9","608","608","0","test","2","4","1","30","250","120","false","rigged_win","","","",""
"815","","pre_stim","single-stim-button","29","43857","0.0-2.4-0.4","columbia-card-task-hot","true","0","17","815","815","0","test","2","5","1","30","250","150","false","rigged_win","","","",""
"623","","pre_stim","single-stim-button","30","44481","0.0-2.5-0.5","columbia-card-task-hot","true","0","18","623","623","0","test","2","6","1","30","250","180","false","rigged_win","","","",""
"616","","pre_stim","single-stim-button","31","45097","0.0-2.6-0.6","columbia-card-task-hot","true","0","26","616","616","0","test","2","7","1","30","250","210","false","rigged_win","","","",""
"536","","pre_stim","single-stim-button","32","45633","0.0-2.7-0.7","columbia-card-task-hot","true","0","25","536","536","0","test","2","8","1","30","250","240","false","rigged_win","","","",""
"679","","pre_stim","single-stim-button","33","46313","0.0-2.8-0.8","columbia-card-task-hot","true","0","27","679","679","0","test","2","9","1","30","250","270","false","rigged_win","","","",""
"495","","pre_stim","single-stim-button","34","46808","0.0-2.9-0.9","columbia-card-task-hot","true","0","19","495","495","0","test","2","10","1","30","250","300","false","rigged_win","","","",""
"495","","pre_stim","single-stim-button","35","47305","0.0-2.10-0.10","columbia-card-task-hot","true","0","11","495","495","0","test","2","11","1","30","250","330","false","rigged_win","","","",""
"638","","pre_stim","single-stim-button","36","47945","0.0-2.11-0.11","columbia-card-task-hot","true","0","3","638","638","0","test","2","12","1","30","250","360","false","rigged_win","","","",""
"2311","","pre_stim","single-stim-button","37","50257","0.0-2.12-0.12","columbia-card-task-hot","true","0","4","2311","2311","0","test","2","13","1","30","250","390","false","rigged_win","","","",""
"608","","pre_stim","single-stim-button","38","50865","0.0-2.13-0.13","columbia-card-task-hot","true","0","12","608","608","0","test","2","14","1","30","250","420","false","rigged_win","","","",""
"534","","pre_stim","single-stim-button","39","51401","0.0-2.14-0.14","columbia-card-task-hot","true","0","20","534","534","0","test","2","15","1","30","250","450","false","rigged_win","","","",""
"712","","pre_stim","single-stim-button","40","52113","0.0-2.15-0.15","columbia-card-task-hot","true","0","28","712","712","0","test","2","16","1","30","250","480","false","rigged_win","","","",""
"678","","pre_stim","single-stim-button","41","52793","0.0-2.16-0.16","columbia-card-task-hot","true","0","29","678","678","0","test","2","17","1","30","250","510","false","rigged_win","","","",""
"551","","pre_stim","single-stim-button","42","53345","0.0-2.17-0.17","columbia-card-task-hot","true","0","21","551","551","0","test","2","18","1","30","250","540","false","rigged_win","","","",""
"583","","pre_stim","single-stim-button","43","53929","0.0-2.18-0.18","columbia-card-task-hot","true","0","13","583","583","0","test","2","19","1","30","250","570","false","rigged_win","","","",""
"1231","","pre_stim","single-stim-button","44","55161","0.0-2.19-0.19","columbia-card-task-hot","true","0","5","1231","1231","0","test","2","20","1","30","250","600","false","rigged_win","","","",""
"1432","","pre_stim","single-stim-button","45","56593","0.0-2.20-0.20","columbia-card-task-hot","true","0","turnButton","1432","1432","0","test","2","20","1","30","250","600","false","rigged_win","","","",""
"5414","","pre_stim","single-stim-button","46","62008","0.0-2.21-0.21","columbia-card-task-hot","true","0","collectButton","5414","5414","0","test","2","21","1","30","250","600","false","rigged_win","","","",""
"8271","","pre_stim","single-stim-button","47","70281","0.0-3.0-0.0","columbia-card-task-hot","true","0","8","8271","8271","0","test","3","1","1","30","750","30","false","rigged_loss","","","",""
"358","","pre_stim","single-stim-button","48","70641","0.0-3.1-0.1","columbia-card-task-hot","true","0","7","358","358","0","test","3","2","1","30","750","60","false","rigged_loss","","","",""
"399","","pre_stim","single-stim-button","49","71041","0.0-3.2-0.2","columbia-card-task-hot","true","0","6","399","399","0","test","3","3","1","30","750","90","false","rigged_loss","","","",""
"455","","pre_stim","single-stim-button","50","71496","0.0-3.3-0.3","columbia-card-task-hot","true","0","5","455","455","0","test","3","4","1","30","750","120","false","rigged_loss","","","",""
"423","","pre_stim","single-stim-button","51","71921","0.0-3.4-0.4","columbia-card-task-hot","true","0","13","423","423","0","test","3","5","1","30","750","-630","true","rigged_loss","","","",""
"4583","","pre_stim","single-stim-button","52","76505","0.0-3.5-0.5","columbia-card-task-hot","true","0","collectButton","4583","4583","0","test","3","6","1","30","750","-630","true","rigged_loss","","","",""
