"rt","responses","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","mouse_click","stim_duration","block_duration","timing_post_trial","exp_stage","which_round","num_click_in_round","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","round_type","credit_var","performance_var","text","key_press"
"703","","pre_stim","single-stim-button","58","94416","0.0-3.19-0.19","columbia-card-task-hot","false","0","20","703","703","0","test","3","20","1","30","750","600","false","rigged_win","","","",""
"687","","pre_stim","single-stim-button","59","95103","0.0-3.20-0.20","columbia-card-task-hot","false","0","5","687","687","0","test","3","21","1","30","750","630","false","rigged_win","","","",""
"671","","pre_stim","single-stim-button","60","95776","0.0-3.21-0.21","columbia-card-task-hot","false","0","6","671","671","0","test","3","22","1","30","750","660","false","rigged_win","","","",""
"743","","pre_stim","single-stim-button","61","96519","0.0-3.22-0.22","columbia-card-task-hot","false","0","7","743","743","0","test","3","23","1","30","750","690","false","rigged_win","","","",""
"823","","pre_stim","single-stim-button","62","97343","0.0-3.23-0.23","columbia-card-task-hot","false","0","8","823","823","0","test","3","24","1","30","750","720","false","rigged_win","","","",""
"719","","pre_stim","single-stim-button","63","98063","0.0-3.24-0.24","columbia-card-task-hot","false","0","13","719","719","0","test","3","25","1","30","750","750","false","rigged_win","","","",""
"711","","pre_stim","single-stim-button","64","98776","0.0-3.25-0.25","columbia-card-task-hot","false","0","14","711","711","0","test","3","26","1","30","750","780","false","rigged_win","","","",""
"671","","pre_stim","single-stim-button","65","99447","0.0-3.26-0.26","columbia-card-task-hot","false","0","15","671","671","0","test","3","27","1","30","750","810","false","rigged_win","","","",""
"639","","pre_stim","single-stim-button","66","100088","0.0-3.27-0.27","columbia-card-task-hot","false","0","16","639","639","0","test","3","28","1","30","750","840","false","rigged_win","","","",""
"879","","pre_stim","single-stim-button","67","100967","0.0-3.28-0.28","columbia-card-task-hot","false","0","21","879","879","0","test","3","29","1","30","750","870","false","rigged_win","","","",""
"1135","","pre_stim","single-stim-button","68","102104","0.0-3.29-0.29","columbia-card-task-hot","false","0","24","1135","1135","0","test","3","30","1","30","750","900","false","rigged_win","","","",""
"1087","","pre_stim","single-stim-button","69","103191","0.0-3.30-0.30","columbia-card-task-hot","false","0","turnButton","1087","1087","0","test","3","30","1","30","750","900","false","rigged_win","","","",""
"3215","","pre_stim","single-stim-button","70","106408","0.0-3.31-0.31","columbia-card-task-hot","false","0","collectButton","3215","3215","0","test","3","31","1","30","750","900","false","rigged_win","","","",""
"6223","","pre_stim","single-stim-button","71","112632","0.0-4.0-0.0","columbia-card-task-hot","false","0","25","6223","6223","0","test","4","1","1","10","250","10","false","rigged_loss","","","",""
"727","","pre_stim","single-stim-button","72","113359","0.0-4.1-0.1","columbia-card-task-hot","false","0","17","727","727","0","test","4","2","1","10","250","20","false","rigged_loss","","","",""
"759","","pre_stim","single-stim-button","73","114120","0.0-4.2-0.2","columbia-card-task-hot","false","0","9","759","759","0","test","4","3","1","10","250","30","false","rigged_loss","","","",""
"743","","pre_stim","single-stim-button","74","114863","0.0-4.3-0.3","columbia-card-task-hot","false","0","1","743","743","0","test","4","4","1","10","250","40","false","rigged_loss","","","",""
"1263","","pre_stim","single-stim-button","75","116127","0.0-4.4-0.4","columbia-card-task-hot","false","0","18","1263","1263","0","test","4","5","1","10","250","-210","true","rigged_loss","","","",""
"2975","","pre_stim","single-stim-button","76","119103","0.0-4.5-0.5","columbia-card-task-hot","false","0","collectButton","2975","2975","0","test","4","6","1","10","250","-210","true","rigged_loss","","","",""
"6559","","pre_stim","single-stim-button","77","125664","0.0-5.0-0.0","columbia-card-task-hot","false","0","25","6559","6559","0","test","5","1","3","30","250","30","false","rigged_win","","","",""
"1303","","pre_stim","single-stim-button","78","126967","0.0-5.1-0.1","columbia-card-task-hot","false","0","17","1303","1303","0","test","5","2","3","30","250","60","false","rigged_win","","","",""
"1439","","pre_stim","single-stim-button","79","128408","0.0-5.2-0.2","columbia-card-task-hot","false","0","9","1439","1439","0","test","5","3","3","30","250","90","false","rigged_win","","","",""
"942","","pre_stim","single-stim-button","80","129351","0.0-5.3-0.3","columbia-card-task-hot","false","0","1","942","942","0","test","5","4","3","30","250","120","false","rigged_win","","","",""
"1575","","pre_stim","single-stim-button","81","130928","0.0-5.4-0.4","columbia-card-task-hot","false","0","8","1575","1575","0","test","5","5","3","30","250","150","false","rigged_win","","","",""
"1047","","pre_stim","single-stim-button","82","131976","0.0-5.5-0.5","columbia-card-task-hot","false","0","32","1047","1047","0","test","5","6","3","30","250","180","false","rigged_win","","","",""
"2567","","pre_stim","single-stim-button","83","134544","0.0-5.6-0.6","columbia-card-task-hot","false","0","2","2567","2567","0","test","5","7","3","30","250","210","false","rigged_win","","","",""
"791","","pre_stim","single-stim-button","84","135335","0.0-5.7-0.7","columbia-card-task-hot","false","0","4","791","791","0","test","5","8","3","30","250","240","false","rigged_win","","","",""
"943","","pre_stim","single-stim-button","85","136279","0.0-5.8-0.8","columbia-card-task-hot","false","0","6","943","943","0","test","5","9","3","30","250","270","false","rigged_win","","","",""
"1191","","pre_stim","single-stim-button","86","137472","0.0-5.9-0.9","columbia-card-task-hot","false","0","11","1191","1191","0","test","5","10","3","30","250","300","false","rigged_win","","","",""
"831","","pre_stim","single-stim-button","87","138304","0.0-5.10-0.10","columbia-card-task-hot","false","0","13","831","831","0","test","5","11","3","30","250","330","false","rigged_win","","","",""
"942","","pre_stim","single-stim-button","88","139248","0.0-5.11-0.11","columbia-card-task-hot","false","0","15","942","942","0","test","5","12","3","30","250","360","false","rigged_win","","","",""
"1256","","pre_stim","single-stim-button","89","140504","0.0-5.12-0.12","columbia-card-task-hot","false","0","24","1256","1256","0","test","5","13","3","30","250","390","false","rigged_win","","","",""
"1486","","pre_stim","single-stim-button","90","141992","0.0-5.13-0.13","columbia-card-task-hot","false","0","22","1486","1486","0","test","5","14","3","30","250","420","false","rigged_win","","","",""
"2239","","pre_stim","single-stim-button","91","144232","0.0-5.14-0.14","columbia-card-task-hot","false","0","18","2239","2239","0","test","5","15","3","30","250","450","false","rigged_win","","","",""
"622","","pre_stim","single-stim-button","92","144856","0.0-5.15-0.15","columbia-card-task-hot","false","0","20","622","622","0","test","5","16","3","30","250","480","false","rigged_win","","","",""
"2767","","pre_stim","single-stim-button","93","147624","0.0-5.16-0.16","columbia-card-task-hot","false","0","3","2767","2767","0","test","5","17","3","30","250","510","false","rigged_win","","","",""
"1190","","pre_stim","single-stim-button","94","148816","0.0-5.17-0.17","columbia-card-task-hot","false","0","10","1190","1190","0","test","5","18","3","30","250","540","false","rigged_win","","","",""
"904","","pre_stim","single-stim-button","95","149720","0.0-5.18-0.18","columbia-card-task-hot","false","0","5","904","904","0","test","5","19","3","30","250","570","false","rigged_win","","","",""
"2638","","pre_stim","single-stim-button","96","152360","0.0-5.19-0.19","columbia-card-task-hot","false","0","23","2638","2638","0","test","5","20","3","30","250","600","false","rigged_win","","","",""
"1175","","pre_stim","single-stim-button","97","153536","0.0-5.20-0.20","columbia-card-task-hot","false","0","16","1175","1175","0","test","5","21","3","30","250","630","false","rigged_win","","","",""
"1143","","pre_stim","single-stim-button","98","154680","0.0-5.21-0.21","columbia-card-task-hot","false","0","14","1143","1143","0","test","5","22","3","30","250","660","false","rigged_win","","","",""
"1766","","pre_stim","single-stim-button","99","156448","0.0-5.22-0.22","columbia-card-task-hot","false","0","7","1766","1766","0","test","5","23","3","30","250","690","false","rigged_win","","","",""
"1327","","pre_stim","single-stim-button","100","157775","0.0-5.23-0.23","columbia-card-task-hot","false","0","29","1327","1327","0","test","5","24","3","30","250","720","false","rigged_win","","","",""
"1055","","pre_stim","single-stim-button","101","158832","0.0-5.24-0.24","columbia-card-task-hot","false","0","27","1055","1055","0","test","5","25","3","30","250","750","false","rigged_win","","","",""
"1719","","pre_stim","single-stim-button","102","160552","0.0-5.25-0.25","columbia-card-task-hot","false","0","12","1719","1719","0","test","5","26","3","30","250","780","false","rigged_win","","","",""
"1999","","pre_stim","single-stim-button","103","162552","0.0-5.26-0.26","columbia-card-task-hot","false","0","31","1999","1999","0","test","5","27","3","30","250","810","false","rigged_win","","","",""
"1606","","pre_stim","single-stim-button","104","164160","0.0-5.27-0.27","columbia-card-task-hot","false","0","turnButton","1606","1606","0","test","5","27","3","30","250","810","false","rigged_win","","","",""
"3352","","pre_stim","single-stim-button","105","167512","0.0-5.28-0.28","columbia-card-task-hot","false","0","collectButton","3352","3352","0","test","5","28","3","30","250","810","false","rigged_win","","","",""
"7182","","pre_stim","single-stim-button","106","174696","0.0-6.0-0.0","columbia-card-task-hot","false","0","1","7182","7182","0","test","6","1","3","10","250","10","false","rigged_win","","","",""
"992","","pre_stim","single-stim-button","107","175688","0.0-6.1-0.1","columbia-card-task-hot","false","0","3","992","992","0","test","6","2","3","10","250","20","false","rigged_win","","","",""
"1190","","pre_stim","single-stim-button","108","176880","0.0-6.2-0.2","columbia-card-task-hot","false","0","5","1190","1190","0","test","6","3","3","10","250","30","false","rigged_win","","","",""
"966","","pre_stim","single-stim-button","109","177848","0.0-6.3-0.3","columbia-card-task-hot","false","0","7","966","966","0","test","6","4","3","10","250","40","false","rigged_win","","","",""
"2070","","pre_stim","single-stim-button","110","179920","0.0-6.4-0.4","columbia-card-task-hot","false","0","16","2070","2070","0","test","6","5","3","10","250","50","false","rigged_win","","","",""
"1678","","pre_stim","single-stim-button","111","181600","0.0-6.5-0.5","columbia-card-task-hot","false","0","14","1678","1678","0","test","6","6","3","10","250","60","false","rigged_win","","","",""
"871","","pre_stim","single-stim-button","112","182472","0.0-6.6-0.6","columbia-card-task-hot","false","0","12","871","871","0","test","6","7","3","10","250","70","false","rigged_win","","","",""
"2134","","pre_stim","single-stim-button","113","184608","0.0-6.7-0.7","columbia-card-task-hot","false","0","10","2134","2134","0","test","6","8","3","10","250","80","false","rigged_win","","","",""
"1094","","pre_stim","single-stim-button","114","185704","0.0-6.8-0.8","columbia-card-task-hot","false","0","2","1094","1094","0","test","6","9","3","10","250","90","false","rigged_win","","","",""
"1550","","pre_stim","single-stim-button","115","187256","0.0-6.9-0.9","columbia-card-task-hot","false","0","17","1550","1550","0","test","6","10","3","10","250","100","false","rigged_win","","","",""
"1063","","pre_stim","single-stim-button","116","188320","0.0-6.10-0.10","columbia-card-task-hot","false","0","9","1063","1063","0","test","6","11","3","10","250","110","false","rigged_win","","","",""
"1591","","pre_stim","single-stim-button","117","189911","0.0-6.11-0.11","columbia-card-task-hot","false","0","11","1591","1591","0","test","6","12","3","10","250","120","false","rigged_win","","","",""
"1648","","pre_stim","single-stim-button","118","191560","0.0-6.12-0.12","columbia-card-task-hot","false","0","4","1648","1648","0","test","6","13","3","10","250","130","false","rigged_win","","","",""
"1190","","pre_stim","single-stim-button","119","192752","0.0-6.13-0.13","columbia-card-task-hot","false","0","6","1190","1190","0","test","6","14","3","10","250","140","false","rigged_win","","","",""
"1287","","pre_stim","single-stim-button","120","194040","0.0-6.14-0.14","columbia-card-task-hot","false","0","8","1287","1287","0","test","6","15","3","10","250","150","false","rigged_win","","","",""
"1126","","pre_stim","single-stim-button","121","195168","0.0-6.15-0.15","columbia-card-task-hot","false","0","24","1126","1126","0","test","6","16","3","10","250","160","false","rigged_win","","","",""
"686","","pre_stim","single-stim-button","122","195856","0.0-6.16-0.16","columbia-card-task-hot","false","0","32","686","686","0","test","6","17","3","10","250","170","false","rigged_win","","","",""
"983","","pre_stim","single-stim-button","123","196840","0.0-6.17-0.17","columbia-card-task-hot","false","0","30","983","983","0","test","6","18","3","10","250","180","false","rigged_win","","","",""
"974","","pre_stim","single-stim-button","124","197816","0.0-6.18-0.18","columbia-card-task-hot","false","0","31","974","974","0","test","6","19","3","10","250","190","false","rigged_win","","","",""
"1214","","pre_stim","single-stim-button","125","199031","0.0-6.19-0.19","columbia-card-task-hot","false","0","20","1214","1214","0","test","6","20","3","10","250","200","false","rigged_win","","","",""
"2311","","pre_stim","single-stim-button","126","201343","0.0-6.20-0.20","columbia-card-task-hot","false","0","28","2311","2311","0","test","6","21","3","10","250","210","false","rigged_win","","","",""
"862","","pre_stim","single-stim-button","127","202207","0.0-6.21-0.21","columbia-card-task-hot","false","0","26","862","862","0","test","6","22","3","10","250","220","false","rigged_win","","","",""
"846","","pre_stim","single-stim-button","128","203055","0.0-6.22-0.22","columbia-card-task-hot","false","0","25","846","846","0","test","6","23","3","10","250","230","false","rigged_win","","","",""
"719","","pre_stim","single-stim-button","129","203775","0.0-6.23-0.23","columbia-card-task-hot","false","0","27","719","719","0","test","6","24","3","10","250","240","false","rigged_win","","","",""
"887","","pre_stim","single-stim-button","130","204663","0.0-6.24-0.24","columbia-card-task-hot","false","0","19","887","887","0","test","6","25","3","10","250","250","false","rigged_win","","","",""
"1199","","pre_stim","single-stim-button","131","205863","0.0-6.25-0.25","columbia-card-task-hot","false","0","13","1199","1199","0","test","6","26","3","10","250","260","false","rigged_win","","","",""
"1086","","pre_stim","single-stim-button","132","206951","0.0-6.26-0.26","columbia-card-task-hot","false","0","22","1086","1086","0","test","6","27","3","10","250","270","false","rigged_win","","","",""
"1151","","pre_stim","single-stim-button","133","208103","0.0-6.27-0.27","columbia-card-task-hot","false","0","29","1151","1151","0","test","6","28","3","10","250","280","false","rigged_win","","","",""
"1518","","pre_stim","single-stim-button","134","209623","0.0-6.28-0.28","columbia-card-task-hot","false","0","23","1518","1518","0","test","6","29","3","10","250","290","false","rigged_win","","","",""
"1559","","pre_stim","single-stim-button","135","211183","0.0-6.29-0.29","columbia-card-task-hot","false","0","turnButton","1559","1559","0","test","6","29","3","10","250","290","false","rigged_win","","","",""
"3319","","pre_stim","single-stim-button","136","214503","0.0-6.30-0.30","columbia-card-task-hot","false","0","collectButton","3319","3319","0","test","6","30","3","10","250","290","false","rigged_win","","","",""
"6247","","pre_stim","single-stim-button","137","220751","0.0-7.0-0.0","columbia-card-task-hot","false","0","3","6247","6247","0","test","7","1","3","30","750","30","false","rigged_loss","","","",""
"1191","","pre_stim","single-stim-button","138","221943","0.0-7.1-0.1","columbia-card-task-hot","false","0","9","1191","1191","0","test","7","2","3","30","750","60","false","rigged_loss","","","",""
"1438","","pre_stim","single-stim-button","139","223383","0.0-7.2-0.2","columbia-card-task-hot","false","0","10","1438","1438","0","test","7","3","3","30","750","90","false","rigged_loss","","","",""
"1110","","pre_stim","single-stim-button","140","224495","0.0-7.3-0.3","columbia-card-task-hot","false","0","1","1110","1110","0","test","7","4","3","30","750","120","false","rigged_loss","","","",""
"1270","","pre_stim","single-stim-button","141","225767","0.0-7.4-0.4","columbia-card-task-hot","false","0","2","1270","1270","0","test","7","5","3","30","750","-630","true","rigged_loss","","","",""
"4158","","pre_stim","single-stim-button","142","229927","0.0-7.5-0.5","columbia-card-task-hot","false","0","collectButton","4158","4158","0","test","7","6","3","30","750","-630","true","rigged_loss","","","",""
"6215","","pre_stim","single-stim-button","143","236143","0.0-8.0-0.0","columbia-card-task-hot","false","0","1","6215","6215","0","test","8","1","1","10","250","10","false","rigged_loss","","","",""
"839","","pre_stim","single-stim-button","144","236983","0.0-8.1-0.1","columbia-card-task-hot","false","0","2","839","839","0","test","8","2","1","10","250","20","false","rigged_loss","","","",""
"791","","pre_stim","single-stim-button","145","237775","0.0-8.2-0.2","columbia-card-task-hot","false","0","3","791","791","0","test","8","3","1","10","250","30","false","rigged_loss","","","",""
"1022","","pre_stim","single-stim-button","146","238799","0.0-8.3-0.3","columbia-card-task-hot","false","0","9","1022","1022","0","test","8","4","1","10","250","40","false","rigged_loss","","","",""
"1030","","pre_stim","single-stim-button","147","239831","0.0-8.4-0.4","columbia-card-task-hot","false","0","17","1030","1030","0","test","8","5","1","10","250","50","false","rigged_loss","","","",""
"822","","pre_stim","single-stim-button","148","240655","0.0-8.5-0.5","columbia-card-task-hot","false","0","25","822","822","0","test","8","6","1","10","250","60","false","rigged_loss","","","",""
"567","","pre_stim","single-stim-button","149","241223","0.0-8.6-0.6","columbia-card-task-hot","false","0","26","567","567","0","test","8","7","1","10","250","70","false","rigged_loss","","","",""
"1086","","pre_stim","single-stim-button","150","242311","0.0-8.7-0.7","columbia-card-task-hot","false","0","27","1086","1086","0","test","8","8","1","10","250","80","false","rigged_loss","","","",""
"703","","pre_stim","single-stim-button","151","243015","0.0-8.8-0.8","columbia-card-task-hot","false","0","28","703","703","0","test","8","9","1","10","250","90","false","rigged_loss","","","",""
"1342","","pre_stim","single-stim-button","152","244359","0.0-8.9-0.9","columbia-card-task-hot","false","0","11","1342","1342","0","test","8","10","1","10","250","-160","true","rigged_loss","","","",""
"3927","","pre_stim","single-stim-button","153","248287","0.0-8.10-0.10","columbia-card-task-hot","false","0","collectButton","3927","3927","0","test","8","11","1","10","250","-160","true","rigged_loss","","","",""
"6935","","pre_stim","single-stim-button","154","255223","0.0-9.0-0.0","columbia-card-task-hot","false","0","1","6935","6935","0","test","9","1","1","10","750","10","false","rigged_loss","","","",""
"486","","pre_stim","single-stim-button","155","255711","0.0-9.1-0.1","columbia-card-task-hot","false","0","2","486","486","0","test","9","2","1","10","750","20","false","rigged_loss","","","",""
"526","","pre_stim","single-stim-button","156","256239","0.0-9.2-0.2","columbia-card-task-hot","false","0","3","526","526","0","test","9","3","1","10","750","30","false","rigged_loss","","","",""
"502","","pre_stim","single-stim-button","157","256743","0.0-9.3-0.3","columbia-card-task-hot","false","0","4","502","502","0","test","9","4","1","10","750","40","false","rigged_loss","","","",""
