"rt","responses","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","mouse_click","stim_duration","block_duration","timing_post_trial","exp_stage","which_round","num_click_in_round","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","round_type","credit_var","performance_var","text","key_press"
"559","","pre_stim","single-stim-button","68","110798","0.0-5.5-0.5","columbia-card-task-hot","false","0","22","559","559","0","test","5","6","3","30","750","180","false","rigged_loss","","","",""
"495","","pre_stim","single-stim-button","69","111294","0.0-5.6-0.6","columbia-card-task-hot","false","0","15","495","495","0","test","5","7","3","30","750","210","false","rigged_loss","","","",""
"799","","pre_stim","single-stim-button","70","112094","0.0-5.7-0.7","columbia-card-task-hot","false","0","23","799","799","0","test","5","8","3","30","750","240","false","rigged_loss","","","",""
"470","","pre_stim","single-stim-button","71","112566","0.0-5.8-0.8","columbia-card-task-hot","false","0","16","470","470","0","test","5","9","3","30","750","-510","true","rigged_loss","","","",""
"4951","","pre_stim","single-stim-button","72","117518","0.0-5.9-0.9","columbia-card-task-hot","false","0","collectButton","4951","4951","0","test","5","10","3","30","750","-510","true","rigged_loss","","","",""
"7270","","pre_stim","single-stim-button","73","124790","0.0-6.0-0.0","columbia-card-task-hot","false","0","1","7270","7270","0","test","6","1","1","10","250","10","false","rigged_win","","","",""
"399","","pre_stim","single-stim-button","74","125191","0.0-6.1-0.1","columbia-card-task-hot","false","0","9","399","399","0","test","6","2","1","10","250","20","false","rigged_win","","","",""
"1551","","pre_stim","single-stim-button","75","126742","0.0-6.2-0.2","columbia-card-task-hot","false","0","17","1551","1551","0","test","6","3","1","10","250","30","false","rigged_win","","","",""
"543","","pre_stim","single-stim-button","76","127287","0.0-6.3-0.3","columbia-card-task-hot","false","0","25","543","543","0","test","6","4","1","10","250","40","false","rigged_win","","","",""
"927","","pre_stim","single-stim-button","77","128215","0.0-6.4-0.4","columbia-card-task-hot","false","0","18","927","927","0","test","6","5","1","10","250","50","false","rigged_win","","","",""
"407","","pre_stim","single-stim-button","78","128622","0.0-6.5-0.5","columbia-card-task-hot","false","0","26","407","407","0","test","6","6","1","10","250","60","false","rigged_win","","","",""
"671","","pre_stim","single-stim-button","79","129295","0.0-6.6-0.6","columbia-card-task-hot","false","0","10","671","671","0","test","6","7","1","10","250","70","false","rigged_win","","","",""
"462","","pre_stim","single-stim-button","80","129759","0.0-6.7-0.7","columbia-card-task-hot","false","0","2","462","462","0","test","6","8","1","10","250","80","false","rigged_win","","","",""
"1055","","pre_stim","single-stim-button","81","130814","0.0-6.8-0.8","columbia-card-task-hot","false","0","3","1055","1055","0","test","6","9","1","10","250","90","false","rigged_win","","","",""
"1174","","pre_stim","single-stim-button","82","131990","0.0-6.9-0.9","columbia-card-task-hot","false","0","11","1174","1174","0","test","6","10","1","10","250","100","false","rigged_win","","","",""
"551","","pre_stim","single-stim-button","83","132542","0.0-6.10-0.10","columbia-card-task-hot","false","0","19","551","551","0","test","6","11","1","10","250","110","false","rigged_win","","","",""
"623","","pre_stim","single-stim-button","84","133166","0.0-6.11-0.11","columbia-card-task-hot","false","0","27","623","623","0","test","6","12","1","10","250","120","false","rigged_win","","","",""
"447","","pre_stim","single-stim-button","85","133615","0.0-6.12-0.12","columbia-card-task-hot","false","0","28","447","447","0","test","6","13","1","10","250","130","false","rigged_win","","","",""
"551","","pre_stim","single-stim-button","86","134167","0.0-6.13-0.13","columbia-card-task-hot","false","0","20","551","551","0","test","6","14","1","10","250","140","false","rigged_win","","","",""
"567","","pre_stim","single-stim-button","87","134735","0.0-6.14-0.14","columbia-card-task-hot","false","0","12","567","567","0","test","6","15","1","10","250","150","false","rigged_win","","","",""
"591","","pre_stim","single-stim-button","88","135327","0.0-6.15-0.15","columbia-card-task-hot","false","0","4","591","591","0","test","6","16","1","10","250","160","false","rigged_win","","","",""
"431","","pre_stim","single-stim-button","89","135758","0.0-6.16-0.16","columbia-card-task-hot","false","0","5","431","431","0","test","6","17","1","10","250","170","false","rigged_win","","","",""
"1279","","pre_stim","single-stim-button","90","137039","0.0-6.17-0.17","columbia-card-task-hot","false","0","13","1279","1279","0","test","6","18","1","10","250","180","false","rigged_win","","","",""
"1111","","pre_stim","single-stim-button","91","138150","0.0-6.18-0.18","columbia-card-task-hot","false","0","29","1111","1111","0","test","6","19","1","10","250","190","false","rigged_win","","","",""
"479","","pre_stim","single-stim-button","92","138631","0.0-6.19-0.19","columbia-card-task-hot","false","0","21","479","479","0","test","6","20","1","10","250","200","false","rigged_win","","","",""
"527","","pre_stim","single-stim-button","93","139158","0.0-6.20-0.20","columbia-card-task-hot","false","0","30","527","527","0","test","6","21","1","10","250","210","false","rigged_win","","","",""
"511","","pre_stim","single-stim-button","94","139671","0.0-6.21-0.21","columbia-card-task-hot","false","0","22","511","511","0","test","6","22","1","10","250","220","false","rigged_win","","","",""
"1999","","pre_stim","single-stim-button","95","141671","0.0-6.22-0.22","columbia-card-task-hot","false","0","14","1999","1999","0","test","6","23","1","10","250","230","false","rigged_win","","","",""
"1023","","pre_stim","single-stim-button","96","142694","0.0-6.23-0.23","columbia-card-task-hot","false","0","6","1023","1023","0","test","6","24","1","10","250","240","false","rigged_win","","","",""
"1743","","pre_stim","single-stim-button","97","144439","0.0-6.24-0.24","columbia-card-task-hot","false","0","32","1743","1743","0","test","6","25","1","10","250","250","false","rigged_win","","","",""
"510","","pre_stim","single-stim-button","98","144950","0.0-6.25-0.25","columbia-card-task-hot","false","0","31","510","510","0","test","6","26","1","10","250","260","false","rigged_win","","","",""
"1039","","pre_stim","single-stim-button","99","145991","0.0-6.26-0.26","columbia-card-task-hot","false","0","23","1039","1039","0","test","6","27","1","10","250","270","false","rigged_win","","","",""
"599","","pre_stim","single-stim-button","100","146590","0.0-6.27-0.27","columbia-card-task-hot","false","0","24","599","599","0","test","6","28","1","10","250","280","false","rigged_win","","","",""
"1551","","pre_stim","single-stim-button","101","148143","0.0-6.28-0.28","columbia-card-task-hot","false","0","turnButton","1551","1551","0","test","6","28","1","10","250","280","false","rigged_win","","","",""
"2774","","pre_stim","single-stim-button","102","150918","0.0-6.29-0.29","columbia-card-task-hot","false","0","collectButton","2774","2774","0","test","6","29","1","10","250","280","false","rigged_win","","","",""
"6655","","pre_stim","single-stim-button","103","157575","0.0-7.0-0.0","columbia-card-task-hot","false","0","13","6655","6655","0","test","7","1","3","30","750","30","false","rigged_loss","","","",""
"423","","pre_stim","single-stim-button","104","157999","0.0-7.1-0.1","columbia-card-task-hot","false","0","14","423","423","0","test","7","2","3","30","750","60","false","rigged_loss","","","",""
"391","","pre_stim","single-stim-button","105","158391","0.0-7.2-0.2","columbia-card-task-hot","false","0","22","391","391","0","test","7","3","3","30","750","90","false","rigged_loss","","","",""
"407","","pre_stim","single-stim-button","106","158799","0.0-7.3-0.3","columbia-card-task-hot","false","0","21","407","407","0","test","7","4","3","30","750","120","false","rigged_loss","","","",""
"743","","pre_stim","single-stim-button","107","159543","0.0-7.4-0.4","columbia-card-task-hot","false","0","30","743","743","0","test","7","5","3","30","750","150","false","rigged_loss","","","",""
"439","","pre_stim","single-stim-button","108","159983","0.0-7.5-0.5","columbia-card-task-hot","false","0","29","439","439","0","test","7","6","3","30","750","180","false","rigged_loss","","","",""
"503","","pre_stim","single-stim-button","109","160487","0.0-7.6-0.6","columbia-card-task-hot","false","0","31","503","503","0","test","7","7","3","30","750","-570","true","rigged_loss","","","",""
"4214","","pre_stim","single-stim-button","110","164702","0.0-7.7-0.7","columbia-card-task-hot","false","0","collectButton","4214","4214","0","test","7","8","3","30","750","-570","true","rigged_loss","","","",""
"6287","","pre_stim","single-stim-button","111","170991","0.0-8.0-0.0","columbia-card-task-hot","false","0","6","6287","6287","0","test","8","1","3","10","750","10","false","rigged_win","","","",""
"422","","pre_stim","single-stim-button","112","171414","0.0-8.1-0.1","columbia-card-task-hot","false","0","5","422","422","0","test","8","2","3","10","750","20","false","rigged_win","","","",""
"1455","","pre_stim","single-stim-button","113","172871","0.0-8.2-0.2","columbia-card-task-hot","false","0","4","1455","1455","0","test","8","3","3","10","750","30","false","rigged_win","","","",""
"423","","pre_stim","single-stim-button","114","173295","0.0-8.3-0.3","columbia-card-task-hot","false","0","12","423","423","0","test","8","4","3","10","750","40","false","rigged_win","","","",""
"415","","pre_stim","single-stim-button","115","173711","0.0-8.4-0.4","columbia-card-task-hot","false","0","13","415","415","0","test","8","5","3","10","750","50","false","rigged_win","","","",""
"1295","","pre_stim","single-stim-button","116","175007","0.0-8.5-0.5","columbia-card-task-hot","false","0","30","1295","1295","0","test","8","6","3","10","750","60","false","rigged_win","","","",""
"407","","pre_stim","single-stim-button","117","175415","0.0-8.6-0.6","columbia-card-task-hot","false","0","29","407","407","0","test","8","7","3","10","750","70","false","rigged_win","","","",""
"1790","","pre_stim","single-stim-button","118","177206","0.0-8.7-0.7","columbia-card-task-hot","false","0","28","1790","1790","0","test","8","8","3","10","750","80","false","rigged_win","","","",""
"615","","pre_stim","single-stim-button","119","177823","0.0-8.8-0.8","columbia-card-task-hot","false","0","14","615","615","0","test","8","9","3","10","750","90","false","rigged_win","","","",""
"1367","","pre_stim","single-stim-button","120","179190","0.0-8.9-0.9","columbia-card-task-hot","false","0","18","1367","1367","0","test","8","10","3","10","750","100","false","rigged_win","","","",""
"623","","pre_stim","single-stim-button","121","179815","0.0-8.10-0.10","columbia-card-task-hot","false","0","19","623","623","0","test","8","11","3","10","750","110","false","rigged_win","","","",""
"1847","","pre_stim","single-stim-button","122","181663","0.0-8.11-0.11","columbia-card-task-hot","false","0","turnButton","1847","1847","0","test","8","11","3","10","750","110","false","rigged_win","","","",""
"3926","","pre_stim","single-stim-button","123","185591","0.0-8.12-0.12","columbia-card-task-hot","false","0","collectButton","3926","3926","0","test","8","12","3","10","750","110","false","rigged_win","","","",""
"7319","","pre_stim","single-stim-button","124","192911","0.0-9.0-0.0","columbia-card-task-hot","false","0","20","7319","7319","0","test","9","1","1","30","250","30","false","rigged_win","","","",""
"439","","pre_stim","single-stim-button","125","193350","0.0-9.1-0.1","columbia-card-task-hot","false","0","28","439","439","0","test","9","2","1","30","250","60","false","rigged_win","","","",""
"495","","pre_stim","single-stim-button","126","193847","0.0-9.2-0.2","columbia-card-task-hot","false","0","27","495","495","0","test","9","3","1","30","250","90","false","rigged_win","","","",""
"423","","pre_stim","single-stim-button","127","194270","0.0-9.3-0.3","columbia-card-task-hot","false","0","19","423","423","0","test","9","4","1","30","250","120","false","rigged_win","","","",""
"439","","pre_stim","single-stim-button","128","194710","0.0-9.4-0.4","columbia-card-task-hot","false","0","18","439","439","0","test","9","5","1","30","250","150","false","rigged_win","","","",""
"439","","pre_stim","single-stim-button","129","195150","0.0-9.5-0.5","columbia-card-task-hot","false","0","26","439","439","0","test","9","6","1","30","250","180","false","rigged_win","","","",""
"759","","pre_stim","single-stim-button","130","195910","0.0-9.6-0.6","columbia-card-task-hot","false","0","17","759","759","0","test","9","7","1","30","250","210","false","rigged_win","","","",""
"439","","pre_stim","single-stim-button","131","196350","0.0-9.7-0.7","columbia-card-task-hot","false","0","25","439","439","0","test","9","8","1","30","250","240","false","rigged_win","","","",""
"1567","","pre_stim","single-stim-button","132","197919","0.0-9.8-0.8","columbia-card-task-hot","false","0","9","1567","1567","0","test","9","9","1","30","250","270","false","rigged_win","","","",""
"470","","pre_stim","single-stim-button","133","198390","0.0-9.9-0.9","columbia-card-task-hot","false","0","10","470","470","0","test","9","10","1","30","250","300","false","rigged_win","","","",""
"887","","pre_stim","single-stim-button","134","199279","0.0-9.10-0.10","columbia-card-task-hot","false","0","12","887","887","0","test","9","11","1","30","250","330","false","rigged_win","","","",""
"1334","","pre_stim","single-stim-button","135","200614","0.0-9.11-0.11","columbia-card-task-hot","false","0","3","1334","1334","0","test","9","12","1","30","250","360","false","rigged_win","","","",""
"575","","pre_stim","single-stim-button","136","201190","0.0-9.12-0.12","columbia-card-task-hot","false","0","11","575","575","0","test","9","13","1","30","250","390","false","rigged_win","","","",""
"487","","pre_stim","single-stim-button","137","201678","0.0-9.13-0.13","columbia-card-task-hot","false","0","4","487","487","0","test","9","14","1","30","250","420","false","rigged_win","","","",""
"543","","pre_stim","single-stim-button","138","202223","0.0-9.14-0.14","columbia-card-task-hot","false","0","2","543","543","0","test","9","15","1","30","250","450","false","rigged_win","","","",""
"471","","pre_stim","single-stim-button","139","202694","0.0-9.15-0.15","columbia-card-task-hot","false","0","1","471","471","0","test","9","16","1","30","250","480","false","rigged_win","","","",""
"838","","pre_stim","single-stim-button","140","203535","0.0-9.16-0.16","columbia-card-task-hot","false","0","8","838","838","0","test","9","17","1","30","250","510","false","rigged_win","","","",""
"3455","","pre_stim","single-stim-button","141","206991","0.0-9.17-0.17","columbia-card-task-hot","false","0","7","3455","3455","0","test","9","18","1","30","250","540","false","rigged_win","","","",""
"871","","pre_stim","single-stim-button","142","207862","0.0-9.18-0.18","columbia-card-task-hot","false","0","turnButton","871","871","0","test","9","18","1","30","250","540","false","rigged_win","","","",""
"3639","","pre_stim","single-stim-button","143","211502","0.0-9.19-0.19","columbia-card-task-hot","false","0","collectButton","3639","3639","0","test","9","19","1","30","250","540","false","rigged_win","","","",""
"7719","","pre_stim","single-stim-button","144","219223","0.0-10.0-0.0","columbia-card-task-hot","false","0","29","7719","7719","0","test","10","1","3","30","250","30","false","rigged_win","","","",""
"863","","pre_stim","single-stim-button","145","220087","0.0-10.1-0.1","columbia-card-task-hot","false","0","21","863","863","0","test","10","2","3","30","250","60","false","rigged_win","","","",""
"478","","pre_stim","single-stim-button","146","220567","0.0-10.2-0.2","columbia-card-task-hot","false","0","20","478","478","0","test","10","3","3","30","250","90","false","rigged_win","","","",""
"431","","pre_stim","single-stim-button","147","220999","0.0-10.3-0.3","columbia-card-task-hot","false","0","28","431","431","0","test","10","4","3","30","250","120","false","rigged_win","","","",""
"462","","pre_stim","single-stim-button","148","221462","0.0-10.4-0.4","columbia-card-task-hot","false","0","27","462","462","0","test","10","5","3","30","250","150","false","rigged_win","","","",""
"439","","pre_stim","single-stim-button","149","221902","0.0-10.5-0.5","columbia-card-task-hot","false","0","19","439","439","0","test","10","6","3","30","250","180","false","rigged_win","","","",""
"495","","pre_stim","single-stim-button","150","222399","0.0-10.6-0.6","columbia-card-task-hot","false","0","18","495","495","0","test","10","7","3","30","250","210","false","rigged_win","","","",""
"702","","pre_stim","single-stim-button","151","223103","0.0-10.7-0.7","columbia-card-task-hot","false","0","11","702","702","0","test","10","8","3","30","250","240","false","rigged_win","","","",""
"1246","","pre_stim","single-stim-button","152","224350","0.0-10.8-0.8","columbia-card-task-hot","false","0","12","1246","1246","0","test","10","9","3","30","250","270","false","rigged_win","","","",""
"630","","pre_stim","single-stim-button","153","224982","0.0-10.9-0.9","columbia-card-task-hot","false","0","10","630","630","0","test","10","10","3","30","250","300","false","rigged_win","","","",""
"1791","","pre_stim","single-stim-button","154","226775","0.0-10.10-0.10","columbia-card-task-hot","false","0","17","1791","1791","0","test","10","11","3","30","250","330","false","rigged_win","","","",""
"814","","pre_stim","single-stim-button","155","227591","0.0-10.11-0.11","columbia-card-task-hot","false","0","9","814","814","0","test","10","12","3","30","250","360","false","rigged_win","","","",""
"2286","","pre_stim","single-stim-button","156","229879","0.0-10.12-0.12","columbia-card-task-hot","false","0","26","2286","2286","0","test","10","13","3","30","250","390","false","rigged_win","","","",""
"1350","","pre_stim","single-stim-button","157","231230","0.0-10.13-0.13","columbia-card-task-hot","false","0","turnButton","1350","1350","0","test","10","13","3","30","250","390","false","rigged_win","","","",""
"3415","","pre_stim","single-stim-button","158","234646","0.0-10.14-0.14","columbia-card-task-hot","false","0","collectButton","3415","3415","0","test","10","14","3","30","250","390","false","rigged_win","","","",""
"6999","","pre_stim","single-stim-button","159","241647","0.0-11.0-0.0","columbia-card-task-hot","false","0","16","6999","6999","0","test","11","1","1","10","750","10","false","rigged_win","","","",""
