"rt","responses","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","mouse_click","stim_duration","block_duration","timing_post_trial","exp_stage","which_round","num_click_in_round","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","round_type","credit_var","performance_var","text","key_press"
"15280","{""Q0"":""SV2Og""}","pre task questions","survey-text","0","15282","0.0-0.0","columbia-card-task-hot","true","0","","","","","","","","","","","","","","","","",""
"6933","","pre_stim","single-stim-button","1","23218","0.0-1.0-0.0","columbia-card-task-hot","true","0","3","6933","6933","0","test","1","1","1","30","750","30","false","rigged_loss","","","",""
"2638","","pre_stim","single-stim-button","2","25857","0.0-1.1-0.1","columbia-card-task-hot","true","0","4","2638","2638","0","test","1","2","1","30","750","60","false","rigged_loss","","","",""
"927","","pre_stim","single-stim-button","3","26785","0.0-1.2-0.2","columbia-card-task-hot","true","0","11","927","927","0","test","1","3","1","30","750","90","false","rigged_loss","","","",""
"879","","pre_stim","single-stim-button","4","27665","0.0-1.3-0.3","columbia-card-task-hot","true","0","12","879","879","0","test","1","4","1","30","750","120","false","rigged_loss","","","",""
"847","","pre_stim","single-stim-button","5","28513","0.0-1.4-0.4","columbia-card-task-hot","true","0","13","847","847","0","test","1","5","1","30","750","150","false","rigged_loss","","","",""
"903","","pre_stim","single-stim-button","6","29417","0.0-1.5-0.5","columbia-card-task-hot","true","0","5","903","903","0","test","1","6","1","30","750","180","false","rigged_loss","","","",""
"759","","pre_stim","single-stim-button","7","30177","0.0-1.6-0.6","columbia-card-task-hot","true","0","6","759","759","0","test","1","7","1","30","750","210","false","rigged_loss","","","",""
"727","","pre_stim","single-stim-button","8","30904","0.0-1.7-0.7","columbia-card-task-hot","true","0","14","727","727","0","test","1","8","1","30","750","240","false","rigged_loss","","","",""
"895","","pre_stim","single-stim-button","9","31801","0.0-1.8-0.8","columbia-card-task-hot","true","0","21","895","895","0","test","1","9","1","30","750","270","false","rigged_loss","","","",""
"1151","","pre_stim","single-stim-button","10","32953","0.0-1.9-0.9","columbia-card-task-hot","true","0","20","1151","1151","0","test","1","10","1","30","750","300","false","rigged_loss","","","",""
"2295","","pre_stim","single-stim-button","11","35249","0.0-1.10-0.10","columbia-card-task-hot","true","0","28","2295","2295","0","test","1","11","1","30","750","330","false","rigged_loss","","","",""
"663","","pre_stim","single-stim-button","12","35913","0.0-1.11-0.11","columbia-card-task-hot","true","0","29","663","663","0","test","1","12","1","30","750","360","false","rigged_loss","","","",""
"792","","pre_stim","single-stim-button","13","36705","0.0-1.12-0.12","columbia-card-task-hot","true","0","27","792","792","0","test","1","13","1","30","750","390","false","rigged_loss","","","",""
"1863","","pre_stim","single-stim-button","14","38569","0.0-1.13-0.13","columbia-card-task-hot","true","0","18","1863","1863","0","test","1","14","1","30","750","420","false","rigged_loss","","","",""
"4479","","pre_stim","single-stim-button","15","43049","0.0-1.14-0.14","columbia-card-task-hot","true","0","turnButton","4479","4479","0","test","1","14","1","30","750","420","false","rigged_loss","","","",""
"5038","","pre_stim","single-stim-button","16","48089","0.0-1.15-0.15","columbia-card-task-hot","true","0","collectButton","5038","5038","0","test","1","15","1","30","750","420","false","rigged_loss","","","",""
"6695","","pre_stim","single-stim-button","17","54785","0.0-2.0-0.0","columbia-card-task-hot","true","0","22","6695","6695","0","test","2","1","1","30","250","30","false","rigged_win","","","",""
"783","","pre_stim","single-stim-button","18","55569","0.0-2.1-0.1","columbia-card-task-hot","true","0","14","783","783","0","test","2","2","1","30","250","60","false","rigged_win","","","",""
"535","","pre_stim","single-stim-button","19","56104","0.0-2.2-0.2","columbia-card-task-hot","true","0","15","535","535","0","test","2","3","1","30","250","90","false","rigged_win","","","",""
"607","","pre_stim","single-stim-button","20","56713","0.0-2.3-0.3","columbia-card-task-hot","true","0","23","607","607","0","test","2","4","1","30","250","120","false","rigged_win","","","",""
"631","","pre_stim","single-stim-button","21","57345","0.0-2.4-0.4","columbia-card-task-hot","true","0","21","631","631","0","test","2","5","1","30","250","150","false","rigged_win","","","",""
