"rt","responses","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","mouse_click","stim_duration","block_duration","timing_post_trial","exp_stage","which_round","num_click_in_round","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","round_type","credit_var","performance_var","text","key_press"
"6634","{""Q0"":""ITsa5""}","pre task questions","survey-text","0","6636","0.0-0.0","columbia-card-task-hot","true","0","","","","","","","","","","","","","","","","",""
"5845","","pre_stim","single-stim-button","1","13484","0.0-1.0-0.0","columbia-card-task-hot","true","0","5","5845","5845","0","test","1","1","3","10","750","10","false","rigged_loss","","","",""
"622","","pre_stim","single-stim-button","2","14107","0.0-1.1-0.1","columbia-card-task-hot","true","0","4","622","622","0","test","1","2","3","10","750","20","false","rigged_loss","","","",""
"615","","pre_stim","single-stim-button","3","14723","0.0-1.2-0.2","columbia-card-task-hot","true","0","3","615","615","0","test","1","3","3","10","750","30","false","rigged_loss","","","",""
"711","","pre_stim","single-stim-button","4","15435","0.0-1.3-0.3","columbia-card-task-hot","true","0","11","711","711","0","test","1","4","3","10","750","40","false","rigged_loss","","","",""
"607","","pre_stim","single-stim-button","5","16043","0.0-1.4-0.4","columbia-card-task-hot","true","0","2","607","607","0","test","1","5","3","10","750","50","false","rigged_loss","","","",""
"648","","pre_stim","single-stim-button","6","16691","0.0-1.5-0.5","columbia-card-task-hot","true","0","1","648","648","0","test","1","6","3","10","750","60","false","rigged_loss","","","",""
"1223","","pre_stim","single-stim-button","7","17916","0.0-1.6-0.6","columbia-card-task-hot","true","0","7","1223","1223","0","test","1","7","3","10","750","70","false","rigged_loss","","","",""
"775","","pre_stim","single-stim-button","8","18691","0.0-1.7-0.7","columbia-card-task-hot","true","0","15","775","775","0","test","1","8","3","10","750","80","false","rigged_loss","","","",""
"1143","","pre_stim","single-stim-button","9","19835","0.0-1.8-0.8","columbia-card-task-hot","true","0","13","1143","1143","0","test","1","9","3","10","750","90","false","rigged_loss","","","",""
"664","","pre_stim","single-stim-button","10","20499","0.0-1.9-0.9","columbia-card-task-hot","true","0","14","664","664","0","test","1","10","3","10","750","100","false","rigged_loss","","","",""
"847","","pre_stim","single-stim-button","11","21347","0.0-1.10-0.10","columbia-card-task-hot","true","0","22","847","847","0","test","1","11","3","10","750","110","false","rigged_loss","","","",""
"671","","pre_stim","single-stim-button","12","22019","0.0-1.11-0.11","columbia-card-task-hot","true","0","20","671","671","0","test","1","12","3","10","750","120","false","rigged_loss","","","",""
"655","","pre_stim","single-stim-button","13","22675","0.0-1.12-0.12","columbia-card-task-hot","true","0","29","655","655","0","test","1","13","3","10","750","130","false","rigged_loss","","","",""
"599","","pre_stim","single-stim-button","14","23275","0.0-1.13-0.13","columbia-card-task-hot","true","0","30","599","599","0","test","1","14","3","10","750","140","false","rigged_loss","","","",""
"1215","","pre_stim","single-stim-button","15","24491","0.0-1.14-0.14","columbia-card-task-hot","true","0","21","1215","1215","0","test","1","15","3","10","750","150","false","rigged_loss","","","",""
"1439","","pre_stim","single-stim-button","16","25932","0.0-1.15-0.15","columbia-card-task-hot","true","0","28","1439","1439","0","test","1","16","3","10","750","160","false","rigged_loss","","","",""
"783","","pre_stim","single-stim-button","17","26715","0.0-1.16-0.16","columbia-card-task-hot","true","0","12","783","783","0","test","1","17","3","10","750","170","false","rigged_loss","","","",""
"1591","","pre_stim","single-stim-button","18","28308","0.0-1.17-0.17","columbia-card-task-hot","true","0","turnButton","1591","1591","0","test","1","17","3","10","750","170","false","rigged_loss","","","",""
"4527","","pre_stim","single-stim-button","19","32835","0.0-1.18-0.18","columbia-card-task-hot","true","0","collectButton","4527","4527","0","test","1","18","3","10","750","170","false","rigged_loss","","","",""
"6224","","pre_stim","single-stim-button","20","39060","0.0-2.0-0.0","columbia-card-task-hot","true","0","12","6224","6224","0","test","2","1","3","30","250","30","false","rigged_loss","","","",""
"591","","pre_stim","single-stim-button","21","39651","0.0-2.1-0.1","columbia-card-task-hot","true","0","4","591","591","0","test","2","2","3","30","250","60","false","rigged_loss","","","",""
"607","","pre_stim","single-stim-button","22","40260","0.0-2.2-0.2","columbia-card-task-hot","true","0","5","607","607","0","test","2","3","3","30","250","90","false","rigged_loss","","","",""
